518.0,7.0,113.0,4.0,18.0,0.0,
555.0,7.0,164.0,110.0,41.0,1.0,
579.0,7.0,139.0,167.0,117.0,1.0,
17.0,8.0,152.0,66.0,78.0,1.0,
50.0,8.0,95.0,159.0,7.0,1.0,
0.0,8.0,7.0,6.0,7.0,1.0,
114.0,8.0,85.0,194.0,131.0,0.0,
151.0,8.0,123.0,14.0,91.0,0.0,
186.0,8.0,33.0,92.0,190.0,0.0,
223.0,8.0,59.0,86.0,88.0,0.0,
247.0,8.0,145.0,33.0,115.0,0.0,
0.0,8.0,22.0,22.0,23.0,0.0,
302.0,8.0,192.0,97.0,151.0,0.0,
342.0,8.0,124.0,42.0,67.0,0.0,
372.0,8.0,75.0,23.0,80.0,0.0,
78.0,8.0,120.0,121.0,29.0,0.0,
93.0,8.0,167.0,161.0,35.0,0.0,
468.0,8.0,178.0,0.0,43.0,0.0,
100.0,8.0,85.0,131.0,194.0,1.0,
360.0,8.0,75.0,80.0,23.0,1.0,
518.0,8.0,113.0,4.0,18.0,0.0,
555.0,8.0,164.0,110.0,41.0,1.0,
579.0,8.0,139.0,167.0,117.0,0.0,
17.0,9.0,152.0,66.0,78.0,1.0,
50.0,9.0,95.0,159.0,7.0,1.0,
0.0,9.0,7.0,6.0,7.0,1.0,
114.0,9.0,85.0,194.0,131.0,1.0,
151.0,9.0,123.0,14.0,91.0,0.0,
186.0,9.0,33.0,92.0,190.0,1.0,
223.0,9.0,59.0,86.0,88.0,0.0,
247.0,9.0,145.0,33.0,115.0,0.0,
0.0,9.0,22.0,22.0,23.0,0.0,
302.0,9.0,192.0,97.0,151.0,1.0,
342.0,9.0,124.0,42.0,67.0,1.0,
372.0,9.0,75.0,23.0,80.0,0.0,
78.0,9.0,120.0,121.0,29.0,0.0,
93.0,9.0,167.0,161.0,35.0,1.0,
468.0,9.0,178.0,0.0,43.0,0.0,
100.0,9.0,85.0,131.0,194.0,0.0,
360.0,9.0,75.0,80.0,23.0,1.0,
518.0,9.0,113.0,4.0,18.0,0.0,
555.0,9.0,164.0,110.0,41.0,1.0,
579.0,9.0,139.0,167.0,117.0,0.0,
17.0,10.0,152.0,66.0,78.0,1.0,
50.0,10.0,95.0,159.0,7.0,1.0,
0.0,10.0,7.0,6.0,7.0,1.0,
114.0,10.0,85.0,194.0,131.0,0.0,
151.0,10.0,123.0,14.0,91.0,0.0,
186.0,10.0,33.0,92.0,190.0,1.0,
223.0,10.0,59.0,86.0,88.0,0.0,
247.0,10.0,145.0,33.0,115.0,1.0,
0.0,10.0,22.0,22.0,23.0,0.0,
302.0,10.0,192.0,97.0,151.0,0.0,
342.0,10.0,124.0,42.0,67.0,0.0,
372.0,10.0,75.0,23.0,80.0,0.0,
78.0,10.0,120.0,121.0,29.0,0.0,
93.0,10.0,167.0,161.0,35.0,1.0,
468.0,10.0,178.0,0.0,43.0,0.0,
100.0,10.0,85.0,131.0,194.0,1.0,
360.0,10.0,75.0,80.0,23.0,1.0,
518.0,10.0,113.0,4.0,18.0,0.0,
555.0,10.0,164.0,110.0,41.0,1.0,
579.0,10.0,139.0,167.0,117.0,0.0,
17.0,11.0,152.0,66.0,78.0,1.0,
50.0,11.0,95.0,159.0,7.0,1.0,
0.0,11.0,7.0,6.0,7.0,1.0,
114.0,11.0,85.0,194.0,131.0,1.0,
151.0,11.0,123.0,14.0,91.0,0.0,
186.0,11.0,33.0,92.0,190.0,0.0,
223.0,11.0,59.0,86.0,88.0,0.0,
247.0,11.0,145.0,33.0,115.0,1.0,
0.0,11.0,22.0,22.0,23.0,0.0,
302.0,11.0,192.0,97.0,151.0,1.0,
342.0,11.0,124.0,42.0,67.0,0.0,
372.0,11.0,75.0,23.0,80.0,1.0,
78.0,11.0,120.0,121.0,29.0,0.0,
93.0,11.0,167.0,161.0,35.0,1.0,
468.0,11.0,178.0,0.0,43.0,0.0,
100.0,11.0,85.0,131.0,194.0,0.0,
360.0,11.0,75.0,80.0,23.0,0.0,
518.0,11.0,113.0,4.0,18.0,0.0,
555.0,11.0,164.0,110.0,41.0,1.0,
579.0,11.0,139.0,167.0,117.0,0.0,
17.0,12.0,152.0,66.0,78.0,1.0,
50.0,12.0,95.0,159.0,7.0,1.0,
0.0,12.0,7.0,6.0,7.0,1.0,
114.0,12.0,85.0,194.0,131.0,0.0,
151.0,12.0,123.0,14.0,91.0,0.0,
186.0,12.0,33.0,92.0,190.0,1.0,
223.0,12.0,59.0,86.0,88.0,0.0,
247.0,12.0,145.0,33.0,115.0,1.0,
0.0,12.0,22.0,22.0,23.0,0.0,
302.0,12.0,192.0,97.0,151.0,0.0,
342.0,12.0,124.0,42.0,67.0,1.0,
372.0,12.0,75.0,23.0,80.0,0.0,
78.0,12.0,120.0,121.0,29.0,0.0,
93.0,12.0,167.0,161.0,35.0,1.0,
468.0,12.0,178.0,0.0,43.0,0.0,
100.0,12.0,85.0,131.0,194.0,1.0,
360.0,12.0,75.0,80.0,23.0,1.0,
518.0,12.0,113.0,4.0,18.0,0.0,
555.0,12.0,164.0,110.0,41.0,1.0,
579.0,12.0,139.0,167.0,117.0,0.0,
17.0,13.0,152.0,66.0,78.0,1.0,
50.0,13.0,95.0,159.0,7.0,1.0,
0.0,13.0,7.0,6.0,7.0,1.0,
114.0,13.0,85.0,194.0,131.0,0.0,
151.0,13.0,123.0,14.0,91.0,0.0,
186.0,13.0,33.0,92.0,190.0,0.0,
223.0,13.0,59.0,86.0,88.0,0.0,
247.0,13.0,145.0,33.0,115.0,0.0,
0.0,13.0,22.0,22.0,23.0,0.0,
302.0,13.0,192.0,97.0,151.0,1.0,
342.0,13.0,124.0,42.0,67.0,0.0,
372.0,13.0,75.0,23.0,80.0,0.0,
78.0,13.0,120.0,121.0,29.0,1.0,
93.0,13.0,167.0,161.0,35.0,0.0,
468.0,13.0,178.0,0.0,43.0,0.0,
100.0,13.0,85.0,131.0,194.0,1.0,
360.0,13.0,75.0,80.0,23.0,0.0,
518.0,13.0,113.0,4.0,18.0,0.0,
555.0,13.0,164.0,110.0,41.0,1.0,
579.0,13.0,139.0,167.0,117.0,0.0,
17.0,14.0,152.0,66.0,78.0,1.0,
50.0,14.0,95.0,159.0,7.0,1.0,
0.0,14.0,7.0,6.0,7.0,1.0,
114.0,14.0,85.0,194.0,131.0,0.0,
151.0,14.0,123.0,14.0,91.0,1.0,
186.0,14.0,33.0,92.0,190.0,0.0,
223.0,14.0,59.0,86.0,88.0,0.0,
247.0,14.0,145.0,33.0,115.0,0.0,
0.0,14.0,22.0,22.0,23.0,0.0,
302.0,14.0,192.0,97.0,151.0,1.0,
342.0,14.0,124.0,42.0,67.0,1.0,
372.0,14.0,75.0,23.0,80.0,1.0,
78.0,14.0,120.0,121.0,29.0,0.0,
93.0,14.0,167.0,161.0,35.0,0.0,
468.0,14.0,178.0,0.0,43.0,0.0,
100.0,14.0,85.0,131.0,194.0,1.0,
360.0,14.0,75.0,80.0,23.0,1.0,
518.0,14.0,113.0,4.0,18.0,0.0,
555.0,14.0,164.0,110.0,41.0,1.0,
579.0,14.0,139.0,167.0,117.0,0.0,
621.0,15.0,197.0,49.0,82.0,1.0,
250.0,15.0,6.0,26.0,115.0,1.0,
671.0,15.0,26.0,84.0,98.0,1.0,
694.0,15.0,51.0,28.0,127.0,1.0,
0.0,15.0,59.0,58.0,59.0,1.0,
737.0,15.0,27.0,162.0,62.0,0.0,
0.0,15.0,63.0,63.0,64.0,0.0,
802.0,15.0,118.0,134.0,54.0,1.0,
820.0,15.0,196.0,81.0,73.0,1.0,
837.0,15.0,4.0,152.0,135.0,1.0,
457.0,15.0,123.0,112.0,0.0,0.0,
863.0,15.0,43.0,87.0,37.0,1.0,
95.0,15.0,56.0,165.0,35.0,0.0,
914.0,15.0,45.0,155.0,149.0,1.0,
606.0,15.0,197.0,82.0,49.0,0.0,
931.0,15.0,36.0,43.0,83.0,0.0,
957.0,15.0,57.0,118.0,89.0,0.0,
987.0,15.0,103.0,9.0,2.0,1.0,
581.0,15.0,160.0,53.0,117.0,1.0,
785.0,15.0,118.0,54.0,134.0,0.0,
621.0,16.0,197.0,49.0,82.0,1.0,
250.0,16.0,6.0,26.0,115.0,1.0,
671.0,16.0,26.0,84.0,98.0,1.0,
694.0,16.0,51.0,28.0,127.0,1.0,
0.0,16.0,59.0,58.0,59.0,1.0,
737.0,16.0,27.0,162.0,62.0,0.0,
0.0,16.0,63.0,63.0,64.0,0.0,
802.0,16.0,118.0,134.0,54.0,1.0,
820.0,16.0,196.0,81.0,73.0,1.0,
837.0,16.0,4.0,152.0,135.0,1.0,
457.0,16.0,123.0,112.0,0.0,1.0,
863.0,16.0,43.0,87.0,37.0,0.0,
95.0,16.0,56.0,165.0,35.0,0.0,
914.0,16.0,45.0,155.0,149.0,1.0,
606.0,16.0,197.0,82.0,49.0,0.0,
931.0,16.0,36.0,43.0,83.0,0.0,
957.0,16.0,57.0,118.0,89.0,0.0,
987.0,16.0,103.0,9.0,2.0,0.0,
581.0,16.0,160.0,53.0,117.0,1.0,
785.0,16.0,118.0,54.0,134.0,0.0,
621.0,1.0,197.0,49.0,82.0,1.0,
250.0,1.0,6.0,26.0,115.0,1.0,
671.0,1.0,26.0,84.0,98.0,1.0,
694.0,1.0,51.0,28.0,127.0,1.0,
0.0,1.0,59.0,58.0,59.0,1.0,
737.0,1.0,27.0,162.0,62.0,0.0,
0.0,1.0,63.0,63.0,64.0,0.0,
802.0,1.0,118.0,134.0,54.0,1.0,
820.0,1.0,196.0,81.0,73.0,0.0,
837.0,1.0,4.0,152.0,135.0,1.0,
457.0,1.0,123.0,112.0,0.0,1.0,
863.0,1.0,43.0,87.0,37.0,0.0,
95.0,1.0,56.0,165.0,35.0,0.0,
914.0,1.0,45.0,155.0,149.0,1.0,
606.0,1.0,197.0,82.0,49.0,0.0,
931.0,1.0,36.0,43.0,83.0,0.0,
957.0,1.0,57.0,118.0,89.0,1.0,
987.0,1.0,103.0,9.0,2.0,1.0,
581.0,1.0,160.0,53.0,117.0,1.0,
785.0,1.0,118.0,54.0,134.0,0.0,
621.0,18.0,197.0,49.0,82.0,1.0,
250.0,18.0,6.0,26.0,115.0,1.0,
671.0,18.0,26.0,84.0,98.0,0.0,
694.0,18.0,51.0,28.0,127.0,1.0,
0.0,18.0,59.0,58.0,59.0,1.0,
737.0,18.0,27.0,162.0,62.0,0.0,
0.0,18.0,63.0,63.0,64.0,0.0,
802.0,18.0,118.0,134.0,54.0,1.0,
820.0,18.0,196.0,81.0,73.0,0.0,
837.0,18.0,4.0,152.0,135.0,1.0,
457.0,18.0,123.0,112.0,0.0,1.0,
863.0,18.0,43.0,87.0,37.0,0.0,
95.0,18.0,56.0,165.0,35.0,0.0,
914.0,18.0,45.0,155.0,149.0,1.0,
606.0,18.0,197.0,82.0,49.0,0.0,
931.0,18.0,36.0,43.0,83.0,0.0,
957.0,18.0,57.0,118.0,89.0,1.0,
987.0,18.0,103.0,9.0,2.0,1.0,
581.0,18.0,160.0,53.0,117.0,0.0,
785.0,18.0,118.0,54.0,134.0,1.0,
621.0,2.0,197.0,49.0,82.0,1.0,
250.0,2.0,6.0,26.0,115.0,1.0,
671.0,2.0,26.0,84.0,98.0,0.0,
694.0,2.0,51.0,28.0,127.0,1.0,
0.0,2.0,59.0,58.0,59.0,1.0,
737.0,2.0,27.0,162.0,62.0,0.0,
0.0,2.0,63.0,63.0,64.0,0.0,
802.0,2.0,118.0,134.0,54.0,1.0,
820.0,2.0,196.0,81.0,73.0,0.0,
837.0,2.0,4.0,152.0,135.0,1.0,
457.0,2.0,123.0,112.0,0.0,1.0,
863.0,2.0,43.0,87.0,37.0,0.0,
95.0,2.0,56.0,165.0,35.0,0.0,
914.0,2.0,45.0,155.0,149.0,1.0,
606.0,2.0,197.0,82.0,49.0,0.0,
931.0,2.0,36.0,43.0,83.0,0.0,
957.0,2.0,57.0,118.0,89.0,0.0,
987.0,2.0,103.0,9.0,2.0,1.0,
581.0,2.0,160.0,53.0,117.0,1.0,
785.0,2.0,118.0,54.0,134.0,0.0,
621.0,7.0,197.0,49.0,82.0,1.0,
250.0,7.0,6.0,26.0,115.0,1.0,
671.0,7.0,26.0,84.0,98.0,1.0,
694.0,7.0,51.0,28.0,127.0,1.0,
0.0,7.0,59.0,58.0,59.0,1.0,
737.0,7.0,27.0,162.0,62.0,0.0,
0.0,7.0,63.0,63.0,64.0,0.0,
802.0,7.0,118.0,134.0,54.0,1.0,
820.0,7.0,196.0,81.0,73.0,1.0,
837.0,7.0,4.0,152.0,135.0,0.0,
457.0,7.0,123.0,112.0,0.0,1.0,
863.0,7.0,43.0,87.0,37.0,0.0,
95.0,7.0,56.0,165.0,35.0,0.0,
914.0,7.0,45.0,155.0,149.0,1.0,
606.0,7.0,197.0,82.0,49.0,0.0,
931.0,7.0,36.0,43.0,83.0,0.0,
957.0,7.0,57.0,118.0,89.0,1.0,
987.0,7.0,103.0,9.0,2.0,1.0,
581.0,7.0,160.0,53.0,117.0,0.0,
785.0,7.0,118.0,54.0,134.0,0.0,
621.0,6.0,197.0,49.0,82.0,1.0,
250.0,6.0,6.0,26.0,115.0,1.0,
671.0,6.0,26.0,84.0,98.0,1.0,
694.0,6.0,51.0,28.0,127.0,1.0,
0.0,6.0,59.0,58.0,59.0,1.0,
737.0,6.0,27.0,162.0,62.0,0.0,
0.0,6.0,63.0,63.0,64.0,0.0,
802.0,6.0,118.0,134.0,54.0,1.0,
820.0,6.0,196.0,81.0,73.0,0.0,
837.0,6.0,4.0,152.0,135.0,0.0,
457.0,6.0,123.0,112.0,0.0,1.0,
863.0,6.0,43.0,87.0,37.0,0.0,
95.0,6.0,56.0,165.0,35.0,0.0,
914.0,6.0,45.0,155.0,149.0,1.0,
606.0,6.0,197.0,82.0,49.0,0.0,
931.0,6.0,36.0,43.0,83.0,0.0,
957.0,6.0,57.0,118.0,89.0,1.0,
987.0,6.0,103.0,9.0,2.0,1.0,
581.0,6.0,160.0,53.0,117.0,1.0,
785.0,6.0,118.0,54.0,134.0,0.0,
621.0,19.0,197.0,49.0,82.0,1.0,
250.0,19.0,6.0,26.0,115.0,1.0,
671.0,19.0,26.0,84.0,98.0,1.0,
694.0,19.0,51.0,28.0,127.0,1.0,
0.0,19.0,59.0,58.0,59.0,1.0,
737.0,19.0,27.0,162.0,62.0,0.0,
0.0,19.0,63.0,63.0,64.0,0.0,
802.0,19.0,118.0,134.0,54.0,1.0,
820.0,19.0,196.0,81.0,73.0,0.0,
837.0,19.0,4.0,152.0,135.0,0.0,
457.0,19.0,123.0,112.0,0.0,1.0,
863.0,19.0,43.0,87.0,37.0,1.0,
95.0,19.0,56.0,165.0,35.0,0.0,
914.0,19.0,45.0,155.0,149.0,1.0,
606.0,19.0,197.0,82.0,49.0,0.0,
931.0,19.0,36.0,43.0,83.0,0.0,
957.0,19.0,57.0,118.0,89.0,1.0,
987.0,19.0,103.0,9.0,2.0,1.0,
581.0,19.0,160.0,53.0,117.0,1.0,
785.0,19.0,118.0,54.0,134.0,0.0,
621.0,5.0,197.0,49.0,82.0,1.0,
250.0,5.0,6.0,26.0,115.0,1.0,
671.0,5.0,26.0,84.0,98.0,1.0,
694.0,5.0,51.0,28.0,127.0,1.0,
0.0,5.0,59.0,58.0,59.0,1.0,
737.0,5.0,27.0,162.0,62.0,0.0,
0.0,5.0,63.0,63.0,64.0,0.0,
802.0,5.0,118.0,134.0,54.0,1.0,
820.0,5.0,196.0,81.0,73.0,0.0,
837.0,5.0,4.0,152.0,135.0,0.0,
457.0,5.0,123.0,112.0,0.0,1.0,
863.0,5.0,43.0,87.0,37.0,1.0,
95.0,5.0,56.0,165.0,35.0,0.0,
914.0,5.0,45.0,155.0,149.0,1.0,
606.0,5.0,197.0,82.0,49.0,0.0,
931.0,5.0,36.0,43.0,83.0,0.0,
957.0,5.0,57.0,118.0,89.0,1.0,
987.0,5.0,103.0,9.0,2.0,1.0,
581.0,5.0,160.0,53.0,117.0,0.0,
785.0,5.0,118.0,54.0,134.0,0.0,
621.0,12.0,197.0,49.0,82.0,1.0,
250.0,12.0,6.0,26.0,115.0,1.0,
671.0,12.0,26.0,84.0,98.0,1.0,
694.0,12.0,51.0,28.0,127.0,1.0,
0.0,12.0,59.0,58.0,59.0,1.0,
737.0,12.0,27.0,162.0,62.0,0.0,
0.0,12.0,63.0,63.0,64.0,0.0,
802.0,12.0,118.0,134.0,54.0,1.0,
820.0,12.0,196.0,81.0,73.0,1.0,
837.0,12.0,4.0,152.0,135.0,1.0,
457.0,12.0,123.0,112.0,0.0,1.0,
863.0,12.0,43.0,87.0,37.0,1.0,
95.0,12.0,56.0,165.0,35.0,0.0,
914.0,12.0,45.0,155.0,149.0,0.0,
606.0,12.0,197.0,82.0,49.0,0.0,
931.0,12.0,36.0,43.0,83.0,0.0,
957.0,12.0,57.0,118.0,89.0,1.0,
987.0,12.0,103.0,9.0,2.0,1.0,
581.0,12.0,160.0,53.0,117.0,0.0,
785.0,12.0,118.0,54.0,134.0,0.0,
621.0,10.0,197.0,49.0,82.0,1.0,
250.0,10.0,6.0,26.0,115.0,1.0,
671.0,10.0,26.0,84.0,98.0,1.0,
694.0,10.0,51.0,28.0,127.0,1.0,
0.0,10.0,59.0,58.0,59.0,1.0,
737.0,10.0,27.0,162.0,62.0,0.0,
0.0,10.0,63.0,63.0,64.0,0.0,
802.0,10.0,118.0,134.0,54.0,1.0,
820.0,10.0,196.0,81.0,73.0,1.0,
837.0,10.0,4.0,152.0,135.0,1.0,
457.0,10.0,123.0,112.0,0.0,1.0,
863.0,10.0,43.0,87.0,37.0,0.0,
95.0,10.0,56.0,165.0,35.0,0.0,
914.0,10.0,45.0,155.0,149.0,1.0,
606.0,10.0,197.0,82.0,49.0,1.0,
931.0,10.0,36.0,43.0,83.0,0.0,
957.0,10.0,57.0,118.0,89.0,1.0,
987.0,10.0,103.0,9.0,2.0,1.0,
581.0,10.0,160.0,53.0,117.0,1.0,
785.0,10.0,118.0,54.0,134.0,0.0,
621.0,20.0,197.0,49.0,82.0,1.0,
250.0,20.0,6.0,26.0,115.0,1.0,
671.0,20.0,26.0,84.0,98.0,1.0,
694.0,20.0,51.0,28.0,127.0,1.0,
0.0,20.0,59.0,58.0,59.0,1.0,
737.0,20.0,27.0,162.0,62.0,0.0,
0.0,20.0,63.0,63.0,64.0,0.0,
802.0,20.0,118.0,134.0,54.0,1.0,
820.0,20.0,196.0,81.0,73.0,1.0,
837.0,20.0,4.0,152.0,135.0,0.0,
457.0,20.0,123.0,112.0,0.0,1.0,
863.0,20.0,43.0,87.0,37.0,0.0,
95.0,20.0,56.0,165.0,35.0,0.0,
914.0,20.0,45.0,155.0,149.0,1.0,
606.0,20.0,197.0,82.0,49.0,0.0,
931.0,20.0,36.0,43.0,83.0,0.0,
957.0,20.0,57.0,118.0,89.0,0.0,
987.0,20.0,103.0,9.0,2.0,1.0,
581.0,20.0,160.0,53.0,117.0,0.0,
785.0,20.0,118.0,54.0,134.0,0.0,
291.0,1.0,121.0,67.0,97.0,0.0,
1037.0,1.0,85.0,155.0,108.0,0.0,
1061.0,1.0,164.0,141.0,12.0,1.0,
406.0,1.0,104.0,42.0,121.0,0.0,
0.0,1.0,26.0,26.0,52.0,0.0,
1084.0,1.0,22.0,174.0,90.0,1.0,
20.0,1.0,5.0,148.0,78.0,1.0,
1122.0,1.0,84.0,26.0,199.0,1.0,
1134.0,1.0,34.0,5.0,186.0,0.0,
1154.0,1.0,130.0,155.0,138.0,0.0,
1191.0,1.0,155.0,3.0,136.0,0.0,
1095.0,1.0,5.0,78.0,148.0,0.0,
1212.0,1.0,179.0,158.0,11.0,1.0,
1235.0,1.0,199.0,90.0,79.0,1.0,
901.0,1.0,85.0,108.0,155.0,1.0,
551.0,1.0,42.0,39.0,110.0,0.0,
66.0,1.0,55.0,6.0,95.0,0.0,
0.0,1.0,109.0,109.0,21.0,0.0,
1276.0,1.0,44.0,53.0,126.0,1.0,
676.0,1.0,94.0,144.0,98.0,0.0,
291.0,2.0,121.0,67.0,97.0,0.0,
1037.0,2.0,85.0,155.0,108.0,0.0,
1061.0,2.0,164.0,141.0,12.0,1.0,
406.0,2.0,104.0,42.0,121.0,1.0,
0.0,2.0,26.0,26.0,52.0,0.0,
1084.0,2.0,22.0,174.0,90.0,1.0,
20.0,2.0,5.0,148.0,78.0,1.0,
1122.0,2.0,84.0,26.0,199.0,0.0,
1134.0,2.0,34.0,5.0,186.0,0.0,
1154.0,2.0,130.0,155.0,138.0,0.0,
1191.0,2.0,155.0,3.0,136.0,0.0,
1095.0,2.0,5.0,78.0,148.0,1.0,
1212.0,2.0,179.0,158.0,11.0,1.0,
1235.0,2.0,199.0,90.0,79.0,1.0,
901.0,2.0,85.0,108.0,155.0,1.0,
551.0,2.0,42.0,39.0,110.0,0.0,
66.0,2.0,55.0,6.0,95.0,0.0,
0.0,2.0,109.0,109.0,21.0,0.0,
1276.0,2.0,44.0,53.0,126.0,1.0,
